nb_pret;jour_pret;annee_pret;type_lecteur;date_pub;indice;titre;ppn;num;mois_pret;id_lecteur
1;Samedi;2017;M2;2016;616;Orthopédie, traumatologie;PPN194992713;404787;1;person_28
1;Mardi;2015;LE;2005;610;Biologie cellulaire;PPN088404617;66713;8;person_265
1;Lundi;2017;L3;2012;658;Communicator;PPN163851956;324504;3;person_374
1;Samedi;2015;M1;2008;657;DSCG épreuve 4;PPN129391492;127557;1;person_171
1;Vendredi;2015;M2;2002;658;La^méthode business plan pour la gestion de vos projets;PPN069559074;125951;10;person_1701
1;Dimanche;2015;M2;2012;658;Internet marketing 2012;PPN156923165;311251;5;person_827
1;Dimanche;2016;M2;2009;510;Mathématiques appliquées L3;PPN136785166;125841;1;person_1184
1;Lundi;2015;M1;2013;658;Gestion des ressources humaines;PPN171192389;337183;2;person_655
1;Samedi;2015;M1;2001;658;L'entreprise de la valeur;PPN058459901;25968;11;person_355
1;Mardi;2017;L1;2007;658;Les^études de marché;PPN114997586;96439;9;person_3691
1;Mercredi;2019;L1;2018;428;200 % TOEIC;PPN229299733;422146;2;person_1148
1;Mardi;2017;L1;2014;658;Management;PPN180562207;350821;1;person_4452
1;Vendredi;2017;M2;2012;658;Management de la fidélisation;PPN159232899;327643;5;person_906
1;Vendredi;2017;L3;2008;657;Comptabilité et analyse des états financiers;PPN13021972X;127068;11;person_2838
1;Jeudi;2016;M2;2012;658;Tous DRH;PPN15900540X;312930;12;person_2120
1;Samedi;2015;M2;2013;657;La^comptabilité générale;PPN171340825;337169;1;person_1943
1;Vendredi;2019;M2;2002;658;Psychologie de la ressource humaine;PPN061432458;31990;7;person_176
1;Mercredi;2017;LE;2012;374;Apprendre à lire vite;PPN163454728;327626;9;person_236
1;Samedi;2018;L2;2009;420;Succeed on the TOEIC ®;PPN139570543;141394;3;person_2538
1;Jeudi;2017;M1;2016;616;LCA en anglais;PPN194986810;404397;4;person_942
1;Jeudi;2019;M2;2019;616;Annales de LCA 2009-2018;PPN233086056;424958;3;person_3676
1;Mercredi;2016;M1;2009;420;Succeed on the TOEIC ®;PPN139570543;141394;9;person_4450
1;Vendredi;2016;M2;2015;658;Gérer la trésorerie et la relation bancaire;PPN184479444;404084;11;person_4453
1;Jeudi;2017;L3;2009;658;DCG épreuve 6;PPN137055323;127604;1;person_319
1;Mardi;2017;M2;2013;658;Social responsibilities of the businessman;PPN183615174;403102;10;person_1311
1;Samedi;2017;M2;2014;616;Hématologie;PPN181011751;350276;2;person_26
1;Mercredi;2019;M2;2010;658;Les^réseaux de franchise;PPN146881281;270932;3;person_1706
1;Mercredi;2016;LE;2012;658;Lean Management;PPN160676118;314748;3;person_110
1;Jeudi;2016;M1;2015;658;Business plans;PPN184189292;357718;1;person_17
1;Lundi;2015;M1;2007;910;Tourisme et innovation;PPN11647467X;95586;9;person_2239
1;Dimanche;2017;L1;2012;657;DCG 9;PPN16397067X;339207;11;person_4454
1;Jeudi;2016;L3;2010;657;Analyse financière;PPN146803620;268783;1;person_4455
1;Mardi;2016;M2;1991;658;Les^besoins de formation au management;PPN008768625;1762;3;person_179
1;Vendredi;2015;M1;2012;658;Management de la qualité;PPN164666036;325829;5;person_1606
1;Vendredi;2015;M6;2015;616;Lecture critique d'article;PPN183537351;354879;10;person_422
1;Lundi;2017;M2;2016;657;DCG épreuve 9;PPN194920372;403230;11;person_3494
1;Jeudi;2017;-;2008;658;Quand les cadres se rebellent;PPN127995048;110807;1;person_1299
1;Jeudi;2017;M1;1993;658;Le^financement des stratégies de l'innovation;PPN003035042;64103;9;person_4456
1;Lundi;2019;M2;2012;420;Tests complets pour le TOEIC®;PPN163778337;324908;3;person_703
1;Vendredi;2015;L1;2011;658;Management;PPN155114557;314193;10;person_1335
1;Dimanche;2019;L1;2008;616;Cancérologie;PPN121332632;101139;2;person_2378
1;Lundi;2016;M1;2012;658;Gestion des ressources humaines;PPN161987389;316379;4;person_2078
1;Jeudi;2017;M2;2005;658;Ethique et entreprise;PPN091020921;81512;11;person_1311
1;Vendredi;2015;L3;2014;420;Je maîtrise la grammaire anglaise;PPN177963735;342607;3;person_409
1;Jeudi;2016;M2;2014;616;Electrocardiogramme;PPN177317221;342214;1;person_185
1;Jeudi;2016;L1;2011;610;Tête, cou, nerfs crâniens et organes des sens;PPN14964566X;277886;3;person_1287
1;Vendredi;2017;L2;2014;657;Comptabilité générale;PPN177536659;348452;1;person_336
1;Samedi;2016;M2;2002;658;La^société de la connaissance;PPN060265922;26323;1;person_2007
1;Mardi;2019;M2;2005;370;Les^effets de l'éducation;PPN085777986;64358;3;person_383
1;Mardi;2018;M1;2007;362;L'empire du traumatisme;PPN113337604;104109;3;person_3035
1;Mercredi;2015;M1;2006;657;Comptes consolidés;PPN111129818;95921;12;person_4457
1;Jeudi;2017;M1;2004;658;Méthode de négociation;PPN080588492;60503;9;person_3285
1;Lundi;2016;M1;2015;616;Hépato-gastro-entérologie, chirurgie digestive;PPN188482318;360428;5;person_82
1;Jeudi;2017;L3;2013;658;DCG 6;PPN169597350;339196;2;person_319
1;Lundi;2017;M2;1998;153;The^design of everyday things;PPN04577532X;41271;11;person_745
1;Mercredi;2016;L3;2010;658;SIRH;PPN144145847;268772;6;person_1034
1;Samedi;2016;LE;2001;658;Le^salaire ne fait plus tout...;PPN058936750;30632;4;person_2311
1;Jeudi;2016;M2;2015;658;Management dans les organisations publiques;PPN183221532;354758;1;person_736
1;Dimanche;2017;M2;2016;658;L'empowerment;PPN19309066X;404147;2;person_4238
1;Vendredi;2017;L1;2014;658;Management;PPN180562207;350821;1;person_2227
1;Jeudi;2015;M2;2009;658;Mercator;PPN136346332;123907;6;person_2036
1;Jeudi;2016;DO;2008;658;La^responsabilité sociale de l'entreprise;PPN129180653;128316;6;person_163
1;Mercredi;2015;M2;2014;616;Hépato-gastro-entérologie;PPN181265079;351527;3;person_82
1;Vendredi;2016;LE;1985;658;Commander ou motiver ?;PPN000836079;199259;9;person_221
1;Vendredi;2017;M2;2017;616;ECN.Pilly;PPN20399647X;411105;11;person_1418
1;Mercredi;2018;L3;2008;657;Introduction à la comptabilité;PPN125329938;112477;2;person_3993
1;Mercredi;2016;M2;2016;658;Strategor;PPN19327227X;401704;7;person_607
1;Mardi;2015;L3;2013;658;Amours et tourisme;PPN167887548;337808;10;person_901
1;Mercredi;2017;M2;2015;616;Santé publique;PPN190672269;397921;4;person_92
1;Mardi;2018;M2;2017;616;Médecine interne, immuno-allergologie, rhumatologie, orthopédie;PPN220507090;418815;9;person_1672
1;Vendredi;2018;L3;2016;657;DCG épreuve 10;PPN194957578;403231;11;person_1490
1;Vendredi;2015;L1;2013;616;Santé publique;PPN167606263;330532;4;person_1282
1;Mercredi;2016;M2;2012;658;La^crise du management public;PPN159232953;314217;8;person_434
1;Lundi;2015;M1;2009;658;Luxury attitude;PPN135599261;126053;12;person_781
1;Mardi;2015;M2;2014;616;Référentiel de psychiatrie;PPN18127454X;350270;7;person_1731
1;Vendredi;2015;M2;2011;658;La^gestion de projet pour les nuls;PPN156360543;308578;1;person_1263
1;Vendredi;2019;M2;2018;658;Comportements organisationnels;PPN228954142;425211;5;person_4458
1;Samedi;2015;M1;2008;658;Identité de marque;PPN127955119;112493;1;person_1076
1;Mardi;2016;M1;2015;658;La^gestion des ressources humaines;PPN185406998;395106;1;person_3720
1;Mercredi;2017;DO;2012;658;Manuel d'intelligence économique;PPN160416760;314360;10;person_161
1;Jeudi;2015;M1;2007;658;Comment... recruter ou se faire recruter;PPN118283693;97981;5;person_224
1;Samedi;2017;L1;2014;658;La^communication interne des entreprises;PPN180521519;357689;5;person_563
1;Lundi;2016;L1;2015;616;Orthopédie, traumatologie;PPN184346967;356807;5;person_146
1;Lundi;2015;M2;2009;658;Le^marketing bancaire et de l'assurance;PPN138510792;138738;7;person_2096
1;Vendredi;2018;M1;2017;616;Hépatologie, gastro-entérologie, chirurgie viscérale;PPN204254213;412225;2;person_4459
1;Mardi;2017;LE;1995;371;Les^différenciations de la pédagogie;PPN003591131;326007;12;person_1353
1;Vendredi;2015;M2;2011;370;Orientation scolaire et discrimination;PPN152882448;314851;3;person_1755
1;Lundi;2019;M2;1994;658;Pour un management participatif;PPN00327733X;243626;2;person_1023
1;Jeudi;2016;M2;2002;658;L'entreprise Intranet;PPN061508764;29980;3;person_1101
1;Jeudi;2018;DO;1987;5;Handbook of human factors;PPN029584566;415820;3;person_555
1;Mercredi;2016;M1;2015;616;Hépato-gastro-entérologie, chirurgie digestive;PPN188482318;360428;3;person_507
1;Mercredi;2017;M2;2008;658;Guide pratique RH et compétences;PPN128719273;115596;7;person_801
1;Mardi;2015;L2;2015;657;DCG 9;PPN184238684;357697;12;person_11
1;Lundi;2018;M1;2016;658;Le^management opérationnel des services;PPN19594089X;405688;11;person_464
1;Mercredi;2019;L1;2011;420;Se perfectionner en anglais;PPN156010119;336359;6;person_1148
1;Jeudi;2015;EC;2014;153;Language in mind;PPN18250283X;350748;11;person_217
1;Jeudi;2016;L1;2013;30;Lexique des termes juridiques;PPN170395200;334199;11;person_515
1;Lundi;2016;M2;2014;616;Neurologie;PPN180545434;349615;1;person_119
1;Mercredi;2016;M2;2014;616;ORL;PPN180557599;349614;1;person_1095
1;Samedi;2015;M1;2012;658;La^gestion sous Excel et VBA;PPN161137482;323997;10;person_701
1;Vendredi;2015;M2;1988;658;Cas et solutions de stratégies en P.M.E;PPN00619513X;152637;5;person_2790
1;Mercredi;2015;M2;2012;616;Hépato-gastro-entérologie;PPN164994017;325633;5;person_28
1;Vendredi;2016;M2;2015;616;Pédiatrie;PPN183640926;354875;11;person_356
1;Mercredi;2017;M2;2015;658;Le^contrôle de gestion des services;PPN184949866;358194;6;person_142
1;Jeudi;2015;M1;1998;158;La^psychologie sociale et les relations intergroupes;PPN004423984;1717;3;person_1859
1;Mardi;2015;L2;2006;370;Sociologie de l'école;PPN096909455;395130;11;person_3650
1;Jeudi;2015;DO;2002;658;Méthodes d'équations structurelles;PPN059905999;28578;3;person_502
1;Mercredi;2017;M1;2014;616;ORL;PPN180557599;349614;6;person_172
1;Lundi;2016;M2;2007;658;Le^guide de l'éco-communication;PPN119478641;98758;2;person_4382
1;Jeudi;2015;M2;1997;401;Pensée et langage;PPN004304098;64365;1;person_2490
1;Mardi;2017;L3;2013;440;Orthographe;PPN17130621X;333814;10;person_2127
1;Vendredi;2017;LE;2010;658;Management;PPN143125907;264490;7;person_1796
1;Dimanche;2017;L3;2011;658;La^gestion de projet pour les nuls;PPN156360543;308578;5;person_1159
1;Jeudi;2015;M2;1995;659;De la stratégie marketing à la création publicitaire;PPN003577104;10545;11;person_289
1;Dimanche;2015;L3;2008;616;Endocrinologie, diabétologie, nutrition;PPN126886326;107974;4;person_1124
1;Lundi;2015;L1;2011;616;Dossiers de pneumologie;PPN156421879;308902;4;person_90
1;Mercredi;2018;M2;2003;658;Le^métier de créateur d'entreprise;PPN070005095;43922;7;person_906
1;Vendredi;2016;LC;2012;658;La^boîte à outils des ressources humaines;PPN160442974;314750;2;person_1109
1;Mercredi;2015;M2;2010;616;Dermatologie, vénérologie;PPN148033016;281950;2;person_1575
1;Samedi;2016;M2;2014;658;La^communication interne des entreprises;PPN180521519;357689;3;person_2885
1;Jeudi;2015;M2;1999;658;Dictionnaire des ressources humaines;PPN048033723;10750;2;person_1469
1;Mardi;2017;DO;2007;658;Understanding knowledge as a commons;PPN122819519;150712;12;person_353
1;Mercredi;2016;L1;2015;616;Orthopédie, traumatologie;PPN184346967;356807;4;person_188
1;Mardi;2017;M1;1996;658;Audit opérationnel;PPN003948358;247212;4;person_2769
1;Mercredi;2018;LE;2017;658;L'^essentiel de la gestion de projet;PPN203784421;410572;6;person_1166
1;Vendredi;2016;M2;2005;658;Pratiquer le management de la santé et de la sécurité au travail;PPN086035479;101272;6;person_1984
1;Mercredi;2018;M2;2007;658;Audit social;PPN121103757;268793;10;person_296
1;Mercredi;2016;L1;1996;371;La^socialisation à l'école;PPN003916103;250988;11;person_4460
1;Mercredi;2017;M1;2008;658;Recrutement;PPN128802324;112434;5;person_42
1;Lundi;2018;L1;2001;370;Les^enseignants et la précarité sociale;PPN055204341;325938;3;person_3073
1;Vendredi;2015;M2;2014;616;Médecine interne;PPN177207582;340737;6;person_422
1;Jeudi;2017;EC;2016;155;Developmental psychopathology;PPN199580138;408220;9;person_4072
1;Vendredi;2017;M2;2013;658;12 méthodes de communication écrite et orale;PPN167641859;401120;7;person_2472
1;Lundi;2018;M1;2014;420;Vocabulaire et grammaire pour le TOEIC®;PPN181964317;356547;3;person_1260
1;Samedi;2016;M1;2010;420;Préparation au TOEIC ®;PPN14826686X;314139;3;person_431
1;Vendredi;2019;M2;2011;658;Le^management de projet;PPN15600772X;329399;2;person_1224
1;Lundi;2015;DO;2012;658;Les^nouvelles fondations des sciences de gestion;PPN164678166;350915;7;person_361
1;Jeudi;2019;DO;2011;658;Le^management de projet;PPN15600772X;329399;7;person_555
1;Samedi;2016;LE;2013;658;DCG 6;PPN169597350;339196;2;person_3657
1;Mercredi;2017;M2;2016;616;Parasitoses et mycoses des régions tempérées et tropicales;PPN195400372;404399;3;person_211
1;Mardi;2019;M2;2016;658;DCG 11;PPN194989437;403122;4;person_616
1;Vendredi;2015;L2;2004;612;Microbiologie;PPN081493630;57148;10;person_2136
1;Lundi;2019;M1;2014;658;La^communication des organisations;PPN182331091;358187;4;person_2158
1;Jeudi;2015;M1;2014;659;De la publicité à la communication responsable;PPN178277053;347239;10;person_863
1;Jeudi;2019;PU;2012;658;Méthodologie de la recherche en sciences de gestion;PPN165433108;327223;1;person_301
1;Mercredi;2016;L1;2010;610;QCM illustrés d'anatomie;PPN150030428;277296;1;person_4461
1;Mardi;2015;LE;2001;658;Le^business émotionnel;PPN059092130;26037;3;person_842
1;Vendredi;2017;M1;2009;420;Boostez votre score au TOEIC;PPN13370212X;119055;9;person_1814
1;Lundi;2015;M1;2012;421;L'écrit et l'oral d'anglais aux concours d'entrée des écoles de commerce;PPN158964594;357685;12;person_313
1;Lundi;2015;L1;2014;616;Cardiologie;PPN180905031;349629;3;person_223
1;Vendredi;2017;M2;2016;616;ORL, chirurgie cervico-faciale;PPN191561487;397886;3;person_1851
1;Lundi;2017;M1;2014;658;Les^outils des RH;PPN180840231;354754;1;person_930
1;Vendredi;2017;M1;2015;616;ECN.Pilly;PPN188221468;360378;6;person_391
1;Vendredi;2017;L1;2016;519;Probabilités en prépas scientifiques 1re et 2e années;PPN192925253;402003;1;person_4462
1;Mardi;2015;L2;2009;910;Tourisme et innovation;PPN135628709;265145;2;person_978
1;Vendredi;2019;LE;2011;658;Diagnostic et décisions stratégiques;PPN153265558;309284;7;person_118
1;Vendredi;2019;M2;2011;376;Le^CV en langue étrangère;PPN150697449;282162;4;person_237
1;Mardi;2015;M1;2013;657;DCG 10;PPN16895060X;339184;8;person_16
1;Lundi;2015;M2;2014;616;ORL, ophtalmologie, stomatologie, chirurgie maxillo-faciale;PPN183296915;354886;8;person_69
1;Lundi;2016;M1;2012;658;L'économie du savoir;PPN166660760;340719;9;person_4463
1;Mercredi;2018;M1;2016;658;Le^guide du créateur et du repreneur d'entreprise 2016;PPN191983780;405904;1;person_708
1;Lundi;2017;M2;2008;657;Comptabilité et audit;PPN120982552;107431;9;person_572
1;Mercredi;2019;M1;2018;658;Finance d'entreprise;PPN229904599;421948;3;person_3308
1;Vendredi;2018;LC;2012;657;Introduction à la comptabilité;PPN164083251;339224;10;person_1893
1;Dimanche;2015;DO;2009;378;La^mondialisation étudiante;PPN140476512;353616;5;person_1087
1;Vendredi;2019;M2;2018;616;Référentiel de médecine vasculaire et de chirurgie vasculaire;PPN230043054;422202;6;person_1191
1;Mercredi;2015;M2;2008;658;Management de la petite entreprise des loisirs sportifs;PPN123032881;112322;7;person_2034
1;Vendredi;2016;L1;1996;371;Garçons et filles;PPN04798760X;325815;3;person_4464
1;Vendredi;2017;L1;2010;375;Les^essentiels de culture générale;PPN14703258X;269757;3;person_982
1;Lundi;2015;M2;2011;657;Analyse financière;PPN154386049;306291;3;person_3985
1;Jeudi;2019;LE;2015;616;Nutrition;PPN188545441;394790;5;person_236
1;Lundi;2015;M2;1992;658;L'entreprise humaine;PPN002637650;102242;5;person_1263
1;Mardi;2016;L2;2013;420;Préparer et réussir le TOEIC®;PPN17135303X;338648;3;person_2611
1;Samedi;2018;M1;2016;616;Endocrinologie, diabétologie et maladies métaboliques;PPN196210259;404398;2;person_601
1;Vendredi;2018;M2;2015;616;ECG;PPN190672854;399111;7;person_406
1;Samedi;2019;M2;2012;4;Steve Jobs;PPN16420184X;324024;1;person_65
1;Lundi;2016;M1;2015;616;Annales Maloine ECN-internat 2002-2014;PPN184282837;355838;4;person_685
1;Mercredi;2019;L2;2018;658;Management des systèmes d'information et de la transformation digitale;PPN231007434;423400;6;person_1177
1;Jeudi;2017;M2;2003;658;Conduire un projet de recherche;PPN070398828;60526;12;person_2865
1;Mercredi;2018;PU;2015;659;Les^fiches outils du webmarketing;PPN184947561;357724;10;person_2550
1;Mardi;2017;M2;2001;658;Gestion des ressources humaines;PPN058600698;28018;2;person_1394
1;Lundi;2016;M2;2012;917;Géographie et géopolitique des Etats-Unis;PPN164793542;325851;10;person_128
1;Vendredi;2017;M2;2017;616;Gynécologie obstétrique;PPN199125821;408653;5;person_299
1;Dimanche;2019;L3;2016;658;Systèmes d'information et management;PPN19495482X;403125;1;person_2354
1;Jeudi;2016;M2;2013;616;Gériatrie;PPN168277867;331754;5;person_185
1;Vendredi;2016;M1;2012;374;Le^mémoire de master;PPN158152417;311436;10;person_721
1;Mercredi;2016;L1;2010;616;Pharmaco aux ECN;PPN147773407;270842;5;person_326
1;Mardi;2018;L1;2006;658;Créer ou reprendre une entreprise;PPN099586991;75142;4;person_2291
1;Lundi;2018;M2;2014;658;Marketing digital;PPN180008676;404345;1;person_4065
1;Vendredi;2015;L2;2013;657;Comptabilité générale;PPN171240081;339982;12;person_1
1;Lundi;2015;M2;2014;616;Douleur, soins palliatifs et accompagnement;PPN178100196;346381;12;person_119
1;Mercredi;2016;LC;2014;376;Royaume-Uni;PPN183607228;356556;11;person_151
1;Vendredi;2017;M2;2009;658;Stratégies de croissance;PPN130827991;116906;3;person_335
1;Mercredi;2016;M2;2000;658;Former les nouveaux managers;PPN053614585;18083;7;person_1007
1;Mercredi;2017;L1;2007;658;Théories des organisations;PPN114372519;309292;12;person_592
1;Samedi;2018;M2;2015;5;Office 2016;PPN188646841;394926;1;person_4465
1;Mardi;2017;L3;2008;658;Fiches fiscales;PPN125949170;107962;11;person_1546
1;Vendredi;2016;M2;2014;706;Le^marché de l'art;PPN179253042;353308;6;person_4466
1;Mercredi;2016;M2;2015;616;Cancérologie;PPN188096930;361035;5;person_213
1;Jeudi;2018;L1;2017;658;Aide-mémoire de marketing digital;PPN202753956;410107;2;person_3395
1;Mercredi;2018;L1;2008;658;Innovation management and new product development;PPN124050530;398821;3;person_1092
1;Vendredi;2017;M1;1988;658;La^pratique du parrainage;PPN001395068;152182;6;person_2012
1;Mardi;2017;L3;2016;658;Contrôle de gestion;PPN192051660;403830;1;person_435
1;Dimanche;2019;M2;2006;658;Éloge du changement;PPN112590470;89259;5;person_2574
1;Mercredi;2017;L2;2008;658;Diagnostic financier;PPN127218297;107596;2;person_4273
1;Vendredi;2017;M2;2005;658;Marketing online & référencement;PPN095999965;73557;7;person_117
1;Jeudi;2019;M2;2014;658;La^responsabilité sociétale des organisations;PPN181606720;358210;3;person_1044
1;Jeudi;2017;M2;2007;658;Les^clés de la motivation au travail;PPN11343622X;90911;2;person_1773
1;Mardi;2017;M2;2014;616;Dermatologie;PPN18089370X;351164;4;person_92
1;Jeudi;2017;M2;2013;152;Manuel de neuropsychologie;PPN167741128;330515;1;person_3005
1;Mercredi;2017;M1;2016;657;DCG 10;PPN195368541;403201;11;person_641
1;Vendredi;2017;M2;2010;658;Management du service et conduite du changement;PPN146843541;264999;6;person_1571
1;Lundi;2018;M2;2013;616;Endocrinologie, diabète, nutrition;PPN175874735;341195;6;person_178
1;Samedi;2015;M2;2007;658;Le^management;PPN077742508;62478;2;person_351
